class;email
ham;Oh... Okie lor...We go on sat... 
ham;Sorry, I'll call later
ham;Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
ham;Omw back to tampa from west palm, you hear what happened?
ham;Ok leave no need to ask
ham;Don know..wait i will check it.
ham;I finished my lunch already. U wake up already?
ham;Its sarcasm.. .nt scarcasim
ham;Eat at old airport road... But now 630 oredi... Got a lot of pple...
ham;Water logging in desert. Geoenvironmental implications.
ham;"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
ham;"O i played smash bros  &lt;#&gt;  religiously."
ham;"X2  &lt;#&gt; . Are you going to get that"
ham;Thank You meet you monday
ham;G wants to know where the fuck you are
ham;Cool. Do you like swimming? I have a pool and jacuzzi at my house.
ham;Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..
ham;A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'
ham;Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
ham;Yes:)here tv is always available in work place..
ham;I'll probably be by tomorrow (or even later tonight if something's going on)
ham;Cos daddy arranging time c wat time fetch Ì_ mah...
ham;Shall i get my pouch?
ham;"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"""
ham;"Well obviously not because all the people in my cool college life went home ;_;"
ham;Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
ham;Sorry, I'll call you  later. I am in meeting sir.
ham;No..he joined today itself.
ham;"Wait.i will come out.. &lt;#&gt;  min:)"
ham;ÌÏ dun wan to watch infernal affair?
ham;How long before you get reply, just defer admission til next semester
ham;I emailed yifeng my part oredi.. Can Ì_ get it fr him..
ham;ÌÏ takin linear algebra today?
ham;Nan sonathaya soladha. Why boss?
ham;Sir, i am waiting for your call, once free please call me.
ham;IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 
ham;Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.
ham;You are right. Meanwhile how's project twins comin up
ham;Aiya we discuss later lar... Pick Ì_ up at 4 is it?
ham;Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!
ham;No. Yes please. Been swimming?
ham;Studying. But i.ll be free next weekend.
ham;Ok omw now, you at castor?
ham;A guy who gets used but is too dumb to realize it.
ham;I know complain num only..bettr directly go to bsnl offc nd apply for it..
ham;Oh yes I can speak txt 2 u no! Hmm. Did u get  email?
ham;Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
ham;You call him and tell now infront of them. Call him now.
ham;Still at west coast... Haiz... ÌÏ'll take forever to come back...
ham;Dunno y u ask me.
ham;Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....
ham; said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! 
ham;Pandy joined 4w technologies today.he got job..
ham;Its a part of checking IQ
ham;Got smaller capacity one? Quite ex...
ham;Yeah I am, so I'll leave maybe 7ish?
ham;Up to Ì_... ÌÏ wan come then come lor... But i din c any stripes skirt...
ham;Alright, see you in a bit
ham;"\Life is nothing wen v get everything\"". But \""life is everything wen v miss something \"". Real value of people wil be realized only in their absence.... gud mrng"""
ham;I am late. I will be there at
ham;Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?
ham;Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
ham;Sorry, I'll call later
ham;Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
ham;Ya very nice. . .be ready on thursday
ham;Really dun bluff me leh... U sleep early too. Nite...
ham;Mum ask Ì_ to buy food home...
ham;WOT U UP 2 J?
ham;U 2.
ham;"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
ham;Also andros ice etc etc
ham;Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
ham;(You didn't hear it from me)
ham;I think asking for a gym is the excuse for lazy people. I jog.
ham;"Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color"
ham;How is your schedule next week? I am out of town this weekend.
ham;Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!
ham;Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
ham;You said to me before i went back to bed that you can't sleep for anything.
ham;Sorry sir, i will call you tomorrow.  senthil.hsbc
ham;Actually I decided I was too hungry so I haven't left yet :V
ham;Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted
ham;Just sent it. So what type of food do you like?
ham;Now get step 2 outta the way. Congrats again.
ham;Y cant u try new invention to fly..i'm not joking.,
ham;Okie...
ham;"I'm back &amp; we're packing the car now, I'll let you know if there's room"
ham;Our Prashanthettan's mother passed away last night. pray for her and family.
ham;Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
ham;Bill, as in: Are there any letters for me. i‰Ûªm expecting one from orange that isn‰Ûªt a bill but may still say orange on it.
ham;Ok i'm coming home now.
ham;"I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob"
ham;But i dint slept in afternoon.
ham;No did you check? I got his detailed message now
ham;I'll meet you in the lobby
ham;\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS
ham;Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
ham;He dint tell anything. He is angry on me that why you told to abi.
ham;Just send a text. We'll skype later.
ham;My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..
ham;Me, i dont know again oh
ham;Dear good morning how you feeling dear
ham;Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
ham;HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX
ham;Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.
ham;"Like  &lt;#&gt; , same question"
ham;Hope you are having a great day.
ham;Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!
ham;"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night"""
ham;Is there any movie theatre i can go to and watch unlimited movies and just pay once?
ham;What's happening with you. Have you gotten a job and have you begun registration for permanent residency
ham;Ok lor Ì_ reaching then message me.
ham;Jus finish watching tv... U?
ham;Oh sorry please its over
ham;sir, you will receive the account no another 1hr time. Sorry for the delay.
ham;I am great! How are you?
ham;Prabha..i'm soryda..realy..frm heart i'm sory
ham;Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.
ham;Oh god i am happy to see your message after 3 days
ham;Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
ham;Of course. I guess god's just got me on hold right now.
ham;Hurry home. Soup is DONE!
ham;Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...
ham;Umma my life and vava umma love you lot dear
ham;alright, I'll make sure the car is back tonight
ham;Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
ham;Men like shorter ladies. Gaze up into his eyes.
ham;Ok can...
ham;Hahaha..use your brain dear
ham;Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy
ham;Nope i'm not drivin... I neva develop da photos lei...
ham;If you are not coughing then its nothing
ham;Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
ham;Good morning princess! Happy New Year!
ham;Hi kindly give us back our documents which we submitted for loan from STAPATI
ham;Just checked out, heading out to drop off my stuff now
ham;Yes princess! I want to catch you with my big strong hands...
ham;How much she payed. Suganya.
ham;I'm serious. You are in the money base
ham;Wherre's my boytoy ? :-(
ham;Hey tmr maybe can meet you at yck
ham;I'm home, my love ... If your still awake ... *loving kiss*
ham;Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.
ham;So why didnt you holla?
ham;I tot u reach liao. He said t-shirt.
ham;Oh is it? Send me the address
ham;Oooh bed ridden ey? What are YOU thinking of?
ham;I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...
ham;Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
ham;We left already we at orchard now.
ham;Lol wtf random. Btw is that your lunch break
ham;Carlos'll be here in a minute if you still need to buy
ham;Hope youåÕre not having too much fun without me!! see u tomorrow love jess x
ham;"\ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX\"""""
